,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
0,89.21321860713668,82.67905522802116,81.01752960340359,87.50410114672077,87.69565078988002,85.84320226212702,0
1,72.93374121517944,71.31526210468338,71.13485035415613,69.73286796601244,74.5027578904658,67.55375860064798,2162
2,3.110769474866709,2.8202698586725705,2.940458343054556,2.910715143276569,3.2131358085671238,3.034920264219749,3186
3,45.21249147043658,45.42191830823507,45.178786199440864,42.163055125692594,40.74585033094672,43.785139836800056,4276
4,58.47937629801871,59.1414382286099,53.87645174950444,55.57825316068015,58.85669517126805,58.97914221215474,5316
5,54.11742979989385,54.01322451405687,53.772614320842976,53.87106796706396,55.86109028479761,54.20263170321046,6345
6,48.26550819642296,48.47341867286301,50.29284983474046,48.51399064781761,50.466359716526306,50.826769368954935,7376
7,50.44632093873963,43.50906891018184,48.63989584440248,50.827399527490556,43.75434898682446,50.37216859658189,8411
8,50.950420473935246,13.580038794469973,49.25762504789645,15.38597261387014,15.271419183994249,47.83469036923142,9448
9,38.58476846971235,38.715436243444245,39.91771395797198,36.7238595989234,38.71622328643099,38.611479757657264,10490
10,35.12902772461039,36.50287302888394,38.187390013683554,36.65602619451508,36.950446877876246,38.389936863175,11535
11,41.4414703781857,41.3206589732793,42.9009723859072,43.08890943684263,41.65151369446245,43.27198885877318,12582
12,47.323713916572764,47.58855033265008,43.63867677579736,45.45942499060704,47.15102293746796,47.300637992119164,13622
13,47.30155992731846,48.06434801422066,47.17225363575547,44.18607412679151,47.63938272050941,48.45377605135036,14658
14,48.45753777231135,47.04967464852907,5.21563908734211,5.638044700515529,52.677971382977915,5.475517421445115,15694
15,20.685424216288354,12.925278182037095,13.690393673060894,19.783541478390525,12.863771812744677,16.766313566534635,16730
16,50.261439509222846,48.286774331707846,50.689996120849784,49.922051951108905,50.22394244216036,48.364365665766826,17769
17,79.31861900684162,79.64732410768958,78.69031414020407,75.99141167858384,80.86072684340058,77.31829132663357,18803
18,4.863820846513112,4.795447504365334,4.633101250556795,4.880935505120786,4.042187870738955,4.004419212006526,19820
19,-1.843676539321057,-0.9591313665043277,-1.0698780125623115,-0.9845705938743552,-1.9747047690470163,-0.7440532678970703,20913
20,8.318898293955092,9.49959869951454,9.354702365125636,8.42469001624113,8.917926740942441,9.443180893213844,21970
21,57.640248540689434,57.29383467758602,59.68337962030212,58.00487062853338,57.52027014392769,57.10862573593764,23014
22,51.030691647606524,53.19067783926485,52.664449304619005,53.00666393374931,52.80330267324881,52.9202364009873,24042
23,71.24813809840902,70.82895860668013,73.21610110916934,70.98995361334077,73.17629615281245,73.38975162900984,25073
24,59.71270701273403,57.368424916140214,57.842764698021696,57.52746591586249,59.49858317468569,59.2769889611751,26097
25,1014.0698538563339,1013.3448789364494,1012.8592882867654,1011.9638134079352,1011.91450454825,1013.2067194068744,27125
26,32.96928590388528,32.955376102533215,27.014818777507735,37.43321718824682,49.4871796511123,94.22240103260518,28126
27,102.57118940598622,88.94382936472178,97.70273711092291,74.04385153323511,76.8366027321241,55.95818257947978,29149
28,50.84326394972631,52.7265756479677,56.11852745238878,148.4378455478974,55.0443019588447,59.01792074706624,30169
29,184.35291916736836,173.49540742079637,187.76989448867755,195.25648629227072,67.32156799673174,75.75602842326934,31193
30,95.51372455365566,96.92427259394321,75.64823211009697,76.90578958746151,102.98411843591867,98.05894887678849,32206
