,timestep,mean_reward,reward_stdev
0,5005,-2713.558670452728,111.51455645458144
1,10023,-418.85181432068015,430.45348483556285
2,15061,-356.8822805937139,564.7540603724162
3,20081,-145.50936801563188,227.6864951311854
4,25137,-33.51419706299167,13.46919598780282
5,30184,-88.8596493193223,92.01041020224926
6,35193,-779.7755176613198,315.721419862791
7,40223,-83.54845834615283,184.8563370041104
8,45405,-12.522071316512465,5.269455183694389
9,50784,-17.775217947489878,3.3767060093626315
10,56204,-14.903131867325088,2.086062921617136
11,61482,-19.132274571327013,10.492552209115713
12,66949,-15.041403248554467,3.0542206219293737
13,72368,-14.887391198862838,5.663143762090058
14,77798,-18.568780363714808,6.826456121657763
15,83401,-19.04218194052868,2.9536389364462097
16,89016,-19.46563626289361,7.884837874584527
17,94613,-17.098154734371988,3.5588291806630346
18,100204,-16.882614692482182,2.8771781758000747
19,105700,-16.114365339662776,3.743793296055181
20,111242,-16.758353985210203,5.0039733446055035
21,116818,-17.811638924207298,6.755833212774888
22,122440,-16.314781605691064,2.214625191858723
23,128066,-19.07432886919086,3.14602254735796
24,133694,-17.2355302184944,4.2904897353674984
25,139338,-18.061320994170387,4.485948528205314
26,144973,-15.373709750427642,5.332458021675381
27,150601,-14.902314466760926,2.6226702163177613
28,156205,-17.638854438997107,2.2938913506984075
29,161839,-18.50926711885564,5.339800639994737
30,167465,-18.193322228678,2.701556169459552
31,173094,-17.121815696954428,4.046824383884432
32,178733,-19.076112648973428,3.509472796595917
33,184252,-16.364885090774912,3.8502238899668777
34,189892,-19.149287598770748,12.521688540869773
35,195537,-20.41788090406988,10.627368730236283
36,201143,-17.007265346645557,3.663992567851246
37,206752,-14.495630825409368,3.7830842296789737
38,212226,-1065.385478874293,1139.8470255326351
39,217245,-707.9855973141272,967.9399309878371
40,222255,-1738.4528549668603,756.1966432106922
41,227260,-1783.7303268736398,208.31565114852833
42,232265,-2042.6755097393054,193.23199074990384
43,237271,-1613.519412353353,601.8323461888008
44,242276,-1542.1567819612326,915.6494200562943
45,247281,-1725.1827359973486,850.6282932415842
46,252286,-837.88264234696,846.598421205357
47,257293,-2139.599605219947,434.8549896938246
48,262305,-16.212109727496678,7.758433921583247
49,267573,8.00364557874838,21.113591615574933
50,272739,3.006954643513265,9.054141163604314
51,277993,-13.852997844142045,10.115569101626877
52,283570,-13.278743086706346,3.3795335964524527
53,289065,-10.378407308198316,4.118004996064569
54,294499,-3.352497063879608,11.641469887906752
55,299809,-0.5942336393800252,5.938260736487703
56,305300,-8.23208994205296,4.367014081573496
57,310889,-9.393624144867099,1.3178633083957805
58,316389,-6.966659228921614,2.9296243864288845
59,321876,-7.461452494389754,2.6537521240800803
60,327480,-7.957312692260745,3.026042618167416
61,333093,-7.115774785804173,2.4222411730070403
62,338692,-4.046479402896496,3.068365220752668
63,344251,-4.104986308663942,4.496852793758172
64,349809,-3.5962489309396037,4.3824673048580625
65,355374,-4.933112482914888,2.7190758304611955
66,360827,-4.371877828625977,2.6583415329086955
67,366285,-1.0840950222598682,3.0657019898095097
68,371727,-0.37051623764252,18.75704733186529
69,376809,-26.968317564231857,80.60601413279984
70,381867,4.915809403679219,6.654946260559348
71,386909,-121.41939304519435,83.72771316244487
72,391921,-191.98653185498532,48.27189891002119
73,396930,-230.73279244865284,141.0560704420272
74,401936,-65.99240432406597,129.15110722019395
75,406946,20.82195533454933,52.02843284953114
76,411958,-129.28106476203885,118.5962195539989
77,416965,-92.40613224912435,107.95978683263263
78,421986,43.9000060451634,57.43852816005036
79,427028,109.26243536536644,66.81695070727172
80,432042,99.022794390899,100.6899307183288
81,437071,18.50721333961547,21.806066589247514
82,442116,36.021826969364255,31.87580452612184
83,447170,31.888434391995887,29.087959266243672
84,452240,35.072043150484944,43.35142102060935
85,457302,147.912800452694,124.20720872133806
86,462340,164.8093986488427,131.82696924334937
87,467373,38.93785978053069,28.267328320485788
88,472445,63.384629008306206,67.63152690357471
89,477508,84.7454618998315,91.51035400145031
90,482555,258.9710740033226,248.0860541676255
91,487583,439.5445502477572,399.8425756267862
92,492595,673.0674756570808,436.1428764179417
93,497605,584.1580537963351,359.7231120028813
94,502614,337.1519183767712,254.26214790210875
95,507632,687.0539386417786,640.3612681375171
96,512647,427.4498598460617,367.5345748743887
97,517660,721.9112743491746,676.4549672480138
98,522669,719.9810551129171,543.3486999251961
99,527681,826.531959499109,735.5686738332595
100,532697,435.21212451748136,305.3300268092821
101,537709,1391.4244983332533,970.0239002959584
102,542726,1404.629502710294,789.9545061997583
103,547739,1592.8602957977262,818.6008694024457
104,552747,1431.419970681236,906.308280828952
105,557764,756.6492275937687,667.5360930191014
106,562777,2264.617993559491,55.195184657277295
107,567787,1348.8111117969306,770.2010855180647
108,572793,1404.6513695151814,888.6873104647749
109,577807,756.8726971365164,898.8649126729027
110,582821,2514.1301654674944,764.0249898549713
111,587827,2063.528712937014,1034.7967579625463
112,592832,2706.2637977003264,69.89755287331252
113,597837,2608.0693573965077,673.6210434156146
114,602844,2122.4134991320434,888.9316577384333
115,607849,2206.91525204572,1046.5855056777616
116,612855,2865.0758751512703,65.04924674267875
117,617861,1426.1866235377536,1281.8986765321094
118,622868,2723.3779751458496,375.2160833973425
119,627874,3071.779906768385,16.407752676593034
120,632879,2886.3546086179686,1011.4075139663237
121,637884,3037.470395244133,454.2399302438347
122,642890,3144.3768420503443,727.4873200625457
123,647898,2671.7969047124416,736.1940232397957
124,652904,2705.9259347487673,1105.3891485947038
125,657909,2680.598584213564,1039.1300474672546
126,662915,2343.741644790157,1051.6079018520452
127,667924,2840.7905692815784,1008.9301068392888
128,672937,670.9226439595109,515.8392219285736
129,677954,502.5985224251592,322.69925753384314
130,682968,490.47922389349503,249.59223035256989
131,687995,1446.1919548266849,1246.7049132141678
132,693007,855.8273828920437,551.1642811108768
133,698021,740.1077999164305,835.6898023977133
134,703032,939.8806052592777,1045.9039742304774
135,708045,1712.574377874646,1275.2295568412198
136,713055,1445.3208715758676,1043.2595120496105
137,718065,1439.3479507798538,1199.398996103998
138,723072,3004.8476662365565,1306.4894528156785
139,728079,3310.9119761668126,998.4619906224733
140,733086,3194.5353871541242,1125.4461416286088
141,738092,2825.8097233257226,1498.1580147774832
142,743097,2821.140728078849,1454.0634382902715
143,748102,2809.4912797295624,1222.1291835614447
144,753108,3470.9426251523364,741.8187168514787
145,758114,3567.149167529248,792.051512949678
146,763119,3564.9410783682024,920.0590730972647
147,768126,3984.52431138954,147.0134474063715
148,773131,3676.0041144205243,879.4218696399533
149,778138,3719.242540688063,716.6332634305272
150,783143,3783.620468715111,534.1157342850968
151,788148,3395.1919657993108,624.0230734144868
152,793153,3485.6508278395713,854.0635184403723
153,798159,3752.8530895429217,61.59281841271804
154,803164,3980.601689969519,57.401773337664906
155,808169,3681.454686998377,324.5365017899998
156,813174,3735.165375062681,92.33906077719641
157,818179,3667.7648994760334,726.0248901995469
158,823184,3627.2024300586536,72.89555304574955
159,828189,3760.3983805127928,45.53666549860582
160,833194,3744.5228273843345,97.20712708618024
161,838199,3567.039725752761,62.31761666589907
162,843204,3698.4789476806104,76.14338003805862
163,848209,3717.7367004228167,91.03193374624874
164,853214,3695.641087099404,66.49954518413955
165,858219,3829.554854778171,65.27924110315574
166,863224,3457.8107773698816,545.8914714959923
167,868229,3881.683767827784,46.156440057815026
