,reward_0,reward_1,reward_2,timestep
0,26.57673998971515,5.538498296295081,31.146925788085237,0
1,8.052205640659395,18.687240986268026,8.705702849044782,1000
2,8.661438095836465,16.798789747978667,28.108303501116545,2000
3,7.61841818612614,20.859805733052955,21.675705391945254,3000
4,6.360613367092586,18.858004972136246,14.559283914553072,4000
5,29.40764557591155,10.324621335951603,12.249426684216855,5000
6,15.306698550699178,37.651238787444036,87.90288698316913,6000
7,12.669485620282792,13.533717071813944,44.00546457905811,7000
8,16.67170562370718,21.47725371104364,11.520030047808522,8000
9,19.766276091682816,10.35575110287256,20.048190394830534,9000
10,54.52296063507585,22.64569444259109,12.50828980273038,10000
11,7.495538991165543,19.99104482486877,144.046887278432,11000
12,6.109926167456202,50.38294051483929,4.553374077760188,12000
13,13.480632680818504,9.049466925032595,10.387428018357564,13000
14,17.41270119721557,19.205061376293138,36.277675838673616,14000
15,19.446100983847224,19.73142776857419,8.582023673364585,15000
16,14.116118899448443,11.425758135794014,10.42733197513573,16000
17,10.258201701505401,7.9659136704735625,9.211033961919334,17000
18,6.00325759532226,7.287326866653721,7.4282267115446645,18000
19,13.757141948720959,10.970374309466719,28.68060148542529,19000
20,18.0392107836508,9.495202160235191,5.338960206144937,20000
21,32.03603897598174,33.31629531062273,11.350242155062384,21000
22,16.474094845413262,6.019650933815165,8.764919869068523,22000
23,49.30362549385136,9.09847978949746,5.598707248241069,23000
24,10.207229445099516,17.22096455642995,7.050432451929922,24000
25,10.095828851305978,15.269054791121263,34.90237170883912,25000
26,10.899650346966757,14.545927255098016,12.060218719974834,26000
27,38.997281726685756,20.854352892495534,9.216354662824449,27000
28,35.33062117897156,9.53639738339105,7.675840737730667,28000
29,13.715769496206258,10.500609628054779,14.766371512391355,29000
30,9.571141821698731,12.438833465967623,11.06225764368973,30000
31,32.71456930849644,24.648271673528807,7.05970000809043,31000
32,10.687480248720206,7.514749010997219,7.9061141472550265,32000
33,13.994109777800015,29.14770162390251,10.156800782719982,33000
34,16.872037868524504,6.1091087974072105,15.883914949402085,34000
35,13.294223149163086,20.72039751323099,10.288712545207595,35000
36,19.484114643059538,39.37912362582215,9.954844377594204,36000
37,10.999742222507637,10.410394471252257,9.387767385932756,37000
38,11.69621418267857,10.306720857201519,9.222644282893881,38000
39,12.177244818262475,9.54386633118547,13.6945385380134,39000
40,8.960861680768808,10.007411793060806,12.077647400797447,40000
41,15.24005376089309,13.569742749388338,7.728347478557526,41000
42,9.495644837095455,9.68095002242578,13.60836369487322,42000
43,37.32494979140022,6.459703907855355,12.863568197592238,43000
44,21.972852150136234,14.743384636174614,2.565818382206815,44000
45,13.082566323453023,19.892610482684592,9.492617737410363,45000
46,21.506326985437596,5.356555617178861,7.730158074509504,46000
47,12.908291610407263,8.552731015791199,55.8249991702959,47000
48,13.389532639787756,6.644093848210858,19.559221630782766,48000
49,10.730975912540268,252.55422904731367,13.559307148636188,49000
50,13.604164773386547,17.149362101209405,8.8191044317178,50000
51,8.383674132102893,12.096957498060332,13.48766187391794,51000
52,13.487850064898618,17.436988030865912,7.660303322109657,52000
53,6.490692859211559,8.974272770356224,15.654498897108356,53000
54,8.672856802647397,10.842447436836528,11.115675462377345,54000
55,15.34883979084342,29.75496425448364,46.26704622612696,55000
56,14.077741570320573,9.708978763819676,6.1230978190015,56000
57,16.356455524204524,17.803534915048008,7.74966080462504,57000
58,29.022413736950153,9.004531051510591,24.631171635403312,58000
59,10.509109645876133,25.236974121614296,17.81329328970501,59000
60,8.987958112817003,9.383105037172108,8.396613371586094,60000
61,11.08279892603628,25.8721986813245,11.03891147205404,61000
62,15.802969773824042,10.49289167738382,21.099361033545517,62000
63,6.553770414468609,15.165464971806863,19.591819680056986,63000
64,11.280238728582962,11.919371695861633,52.229965609661804,64000
65,13.300260916680065,9.104320433263426,24.49477621989479,65000
66,10.639392972236047,22.92390299197518,8.973580750205262,66000
67,6.2676125831105365,11.1341646599067,19.96101379422358,67000
68,14.309264464683482,26.441281503902157,11.031771362715432,68000
69,21.68422498516983,21.50768619294182,14.892345650780932,69000
70,13.055500185953587,14.354379477702299,11.438638926002806,70000
71,9.72983801655787,7.45115316933777,36.185808199276984,71000
72,24.811482714427058,5.281481615722302,8.44825319076253,72000
73,8.682181239561139,10.942646482301237,8.27119679340638,73000
74,8.454322253990709,10.541800128768672,33.16282135831303,74000
75,23.7173709980311,12.194350405943554,9.518337043279761,75000
76,11.563129055358443,10.305851852170301,6.984896069768858,76000
77,10.022817082180238,45.389160926990705,9.118507473938912,77000
78,15.941815093940182,23.523413583627637,6.370483719946052,78000
79,20.93226616804515,25.918474415780782,8.095000730771254,79000
80,7.535284923279275,20.123994773149217,7.458872854850867,80000
81,7.351331543938379,10.223993029409474,6.083017904905788,81000
82,18.064558867212057,22.283314287609453,19.22889859684145,82000
83,15.822604771733484,16.585384178914243,11.82585926680389,83000
84,21.4747908260138,17.21303840891523,9.451867869670945,84000
85,13.879747948931705,31.73207534722399,18.472724036120184,85000
86,10.0771993490386,12.967673335124799,13.815221759238007,86000
87,10.582310668996113,10.851670165349837,6.478226982617715,87000
88,22.329977480994327,8.406326711605777,11.19751929222065,88000
89,12.782193009090227,8.94894740324046,10.06028879401206,89000
90,24.17135056033542,11.442124333572051,23.08273473677109,90000
91,10.595166556424466,15.238557271498378,6.717717427268655,91000
92,34.023502693947805,11.471194495928312,20.24250629165221,92000
93,6.162837167836116,6.824208421390818,15.26262269319444,93000
94,83.9196884089325,29.19971922941506,8.277828175993601,94000
95,12.210619533784854,9.273036282054068,10.403744864073818,95000
96,14.976934135126637,13.690282984062526,18.269255123618077,96000
97,10.163009108063294,12.842057067665912,21.37054344368931,97000
98,8.586447547959612,20.394799882244097,40.86907320211852,98000
99,12.147791456529905,49.2979482764892,12.268780739298759,99000
100,9.009212912850181,28.98231643157143,18.253436947600548,100000
101,16.043294878945556,61.07510812893849,16.963844516981286,101000
102,20.92638554141779,24.947294641093325,9.274056764115466,102000
103,20.74436042893774,12.33730749013512,14.522139202655195,103000
104,30.450489355102324,9.045442801050775,19.08355366213947,104000
105,9.961722753241915,13.900845854399996,7.818551739769023,105000
106,13.688246818857785,18.8164336449706,19.787285045564015,106000
107,69.90845479740034,31.057708376041937,83.13742773593654,107000
108,7.667777539281867,16.7348025037229,21.960704054885987,108000
109,13.759442613525879,10.568761279119224,12.21181439666243,109000
110,34.24338316685287,27.891038995894327,12.862394491699723,110000
111,9.516682918950742,10.190475020799385,10.76239268964118,111000
112,19.95042533353057,8.29725252879098,13.558166231360284,112000
113,17.631888702962744,14.509446395247274,12.661174476253167,113000
114,7.602293123272014,13.177314176124765,68.02339430069229,114000
115,8.679648185299875,8.528923398953491,13.75465493395103,115000
116,13.872065009813738,8.553609236132372,12.454957867523097,116000
117,31.418915696001278,12.15221772209168,16.552149455796926,117000
118,15.167703290119203,16.665130971589864,10.00068294964735,118000
119,10.223802745177274,9.212256389963382,13.02915894992324,119000
120,10.463819671600337,8.842375596951099,16.282960078101745,120000
121,13.413145743522003,5.228385873392235,5.603986838488774,121000
122,9.87391080492293,12.645966982989846,10.531542855003169,122000
123,16.8944514152745,10.919679399817719,16.648134349058783,123000
124,16.8628354726447,32.65112498904364,15.707685397122097,124000
125,22.870188221504996,13.927612774780082,13.19045180202319,125000
126,20.503205856916377,57.07148721216122,42.32257540892683,126000
127,15.801809889432855,15.74034761413817,10.882721085211488,127000
128,19.088664304788846,11.214014908993756,11.62752168064143,128000
129,6.64180141482283,7.166303067157128,13.834502148341675,129000
