,timestep,mean_reward,reward_stdev
0,5005,-420.13784335359384,433.1227500866655
1,10010,-819.3651915462773,50.829085630355365
2,15015,-285.9196109533525,179.87479252904808
3,20020,-80.61130473335822,145.07916111263822
4,25025,367.8210113441623,21.25857795743359
5,30030,538.4242128333151,93.3719834054847
6,35035,934.0164296085557,144.52531699096858
7,40040,1113.7064487819819,588.9973538799162
8,45045,2012.119551425414,552.2267385855429
9,50050,1800.6261681178642,674.8754965687292
10,55055,2042.3498053507114,112.81541087119992
11,60060,1447.1113157714826,885.1492481184513
12,65065,2692.886302792901,118.8034658129973
13,70070,2656.230396597085,717.9641042293208
14,75075,2463.9444969638544,1144.6616061168445
15,80080,3291.81643852562,1034.0108691611367
16,85085,3967.173212242891,64.42369831637514
17,90090,4119.804656288243,166.4585372383436
18,95095,3767.1518298563733,59.87173542541989
19,100100,3877.446908288189,74.57950326287491
20,105105,4219.920544679986,45.423297711735046
21,110110,4319.722881621714,44.63391957481532
22,115115,4407.5404565201425,26.658313282526628
23,120120,4675.5965734011825,46.2831640157856
24,125125,4636.372137394712,42.333504529531936
25,130130,4713.488920946016,64.00912493502051
26,135135,4584.093105373885,56.27440995051881
27,140140,4585.104457605698,30.52377382618995
28,145145,4494.351879000525,54.92589536760696
29,150150,4677.969300011309,97.05245882146248
30,155155,4473.400864690268,42.975727212591764
31,160160,4509.058165837322,50.3208585336454
32,165165,4602.28732046824,40.42684795167543
33,170170,4622.0030231846395,47.22765205663156
34,175175,4610.804387820199,69.10143889899406
35,180180,4691.3543376189255,46.19534978723818
36,185185,4589.572716848261,66.74236209037798
37,190190,4689.195196417894,41.978053052310734
38,195195,4969.123878701707,69.6606485288629
39,200200,4646.194464446262,29.875121709540185
40,205205,4806.35859246384,50.71317923897481
41,210210,4760.041462362832,55.17536527307273
42,215215,4699.690487653041,47.639962873892785
43,220220,4963.192474143287,63.4609693922605
44,225225,4846.8655985870755,43.90481561981379
45,230230,4754.858637397837,25.13771568897356
46,235235,4833.959945534821,43.92280995233817
47,240240,5037.815264515486,24.92951779753313
48,245245,4999.502295418407,36.99719093350572
49,250250,4894.591588482439,39.61205954535933
50,255255,4970.715423820396,34.58806392607479
51,260260,4978.527817864789,36.99272907271719
52,265265,5127.111392518284,33.53154574662713
53,270270,4958.013521688923,50.71258698512944
54,275275,4980.76132482195,78.88643193275195
55,280280,5003.781690362018,41.94665115085439
56,285285,5084.966248421712,65.08344602747678
57,290290,5043.628494746579,47.2219679320858
58,295295,5113.8608781814455,39.486657406475146
59,300300,4852.647722531643,44.77412370828883
60,305305,4912.050895488874,57.849567774852765
61,310310,5055.026577626866,34.568488486533774
62,315315,4758.4793040613595,36.71221138272964
63,320320,4854.012149844423,30.91900956711979
64,325325,4613.234257642372,55.32586772537334
65,330330,4716.856127320053,27.30304154444995
66,335335,4630.19238996262,24.505314761195702
67,340340,4633.363180941905,45.46070330512933
68,345345,4783.006659840708,33.85126085008391
69,350350,4856.316170511289,49.307166651297074
70,355355,4643.703985210492,27.429160065623325
71,360360,4650.274455039483,52.559101109718405
72,365365,4826.986869971554,73.22522770140414
73,370370,4856.789776359192,38.82576615445942
74,375375,4832.762462494246,52.01273672004304
75,380380,4532.518152189667,35.44999262271979
