,reward_0,reward_1,reward_2,timestep
0,222.34808043466373,224.45221313855546,224.49068148517986,0
1,70.92125071578515,70.31971414125347,70.90312001195294,6000
2,274.2679968283024,276.258619323631,290.55544893735106,11000
3,64.42877782529605,62.21854689424037,62.66478628932543,16000
4,72.11524280669134,72.07423326719079,73.74476696533841,21000
5,65.20057934068134,73.01990935770687,63.388760014139706,26000
6,73.565512176563,57.06528948918914,53.836120279640554,31000
7,55.646830763018,52.29355593285489,54.01077163358768,36000
8,43.99628200436419,44.36690760603288,44.03285336542743,41000
9,41.91838097839687,43.91905800484512,45.75441911814205,46000
10,47.83829005755831,47.62859719249594,47.868700870305645,51000
11,45.76414287366827,43.86204318073337,47.42455440250978,56000
12,48.76213473585862,46.7733518988721,45.20638572993736,61000
13,51.414830686130024,52.706123586598466,52.84085992439025,66000
14,44.13195067118945,43.94553844557234,45.572983745800045,71000
15,45.76402198019717,45.61471602608878,43.577037207461004,76000
16,45.34082346523123,45.330443337395465,43.75404050192139,81000
17,49.55487307788584,48.7554969755288,48.03919273826503,86000
18,45.63344980570939,44.31133154354029,45.70298899810648,91000
19,48.28207028201188,46.37634983959572,44.79913496464549,96000
20,62.627029199011524,62.94524703033371,62.31778122131848,101000
21,46.721462079195454,47.33249828074129,46.82694568065986,106000
22,71.99802346063647,65.51882363513407,63.40939249336545,111000
23,52.12525080089676,51.99703730060176,52.80651243599841,116000
24,53.569050289497746,52.20929899124545,55.02538659823658,121000
25,49.38091736663084,51.52651267202714,52.68654999467945,126000
26,53.30994829642492,51.66375238555151,49.70085974061398,131000
27,50.99157002555123,51.68938035921099,49.8795143899316,136000
28,44.563743317431566,45.246067137184674,45.233711342187426,141000
29,56.95598974261316,57.608106084870506,59.323974166060346,146000
30,49.59278220098406,53.07867112171814,52.49454722660016,151000
31,44.708923255035764,43.221273604277584,41.659675039528786,156000
32,43.500272167574984,43.87423377017074,42.25943013536426,161000
33,38.32266228815739,40.95480973595796,39.59932544041019,166000
34,42.75935673459656,41.30391018142413,42.963375193255814,171000
35,42.84774393809645,42.627624975624784,42.7012898551951,176000
36,51.79753811916475,52.63466798970397,52.64734924895457,181000
37,55.093522109876766,53.425654708930075,54.02398250202706,186000
38,53.68089786991402,53.08338465365231,52.8536566095008,191000
39,60.5193025837156,62.40526968557287,56.87464317939997,196000
40,63.07349759890756,59.796013833561695,63.5268206532784,201000
41,55.26407696983752,57.22219095524311,55.97246334324162,206000
42,46.39924487070733,43.01821973610689,46.57103364012516,211000
43,53.129237888446596,52.81098966747446,51.46180721489934,216000
44,56.857069881996566,56.626824752574414,52.682009719545384,221000
45,57.14163361938658,55.64415666379464,54.87224088450207,226000
46,51.08567507341505,52.99204707055422,50.83342941337799,231000
47,50.701042163159194,48.95029067456349,50.3723404371855,236000
48,47.490806201951244,45.86981454926227,45.61760059525632,241000
49,43.07351596408297,45.105528074828094,41.288380141164154,246000
50,43.63152992283212,41.68077972309255,43.09643978333883,251000
51,47.1173638118771,46.7365162985947,48.33138517328071,256000
52,44.09725992740116,47.818414779512864,47.05479963851776,261000
53,142.97848327509558,124.23230511014263,123.86052167179703,266000
54,71.3888504283232,74.58393475916635,70.95353120041018,271000
55,84.20894238196136,84.21595384428826,80.02308229784674,276000
56,64.85879241713273,63.27665495065173,66.0450389115537,281000
57,71.71183395219691,75.87717634586943,69.22078673412173,286000
58,44.26156385002841,66.63212304270542,65.99541736303036,291000
59,42.02547105216345,38.544534675193965,36.85750414015395,296000
60,38.93425899136862,38.559167446726875,38.85256655794611,301000
61,38.310664157006144,38.06158182308485,38.3595164047186,306000
62,39.96845380668776,40.357857659920676,41.73803901159735,311000
63,42.70983783481294,45.4001582986828,45.696498438941894,316000
64,40.60075902591997,42.36587457775821,37.171141331569615,321000
65,54.14105223378727,59.2134837278955,58.85351958132981,326000
66,65.66795717600444,64.9773043424928,65.59093409061553,331000
67,65.25479008781095,66.68500548139185,66.39185307128369,336000
68,52.480738050472254,49.33929957125552,51.638821754809676,341000
69,52.57426398513666,50.88332893414235,45.961264779726655,346000
70,66.50340293449788,66.73796872743172,66.63168065629323,351000
71,82.0408463675021,80.4569891136694,82.04582943722355,356000
72,76.61021485385692,73.09063820547017,72.45899735441762,361000
73,44.946289635032436,43.18893223510956,44.84825091623314,366000
74,53.60152219265437,47.46616820724165,51.00055914067568,371000
75,54.890391460424965,55.6721152257645,55.28471713197282,376000
76,64.44446225744292,67.30367749265271,68.81004484626261,381000
77,71.25049995748518,73.23499170085167,70.10631360134624,386000
78,82.56177689398564,83.88233230068771,84.52189557407988,391000
79,55.42522629521633,56.577803619594654,56.63113071583941,396000
80,68.42752273468176,66.62217460086147,66.74975123127501,401000
81,57.65087869340766,70.77913501473832,85.90285649594293,406000
82,83.29433551572548,85.31081306522117,85.22861265513116,411000
83,81.16590329429445,80.78461138336255,83.12756125410365,416000
84,68.29257403683295,72.29610777039552,60.45719928141848,421000
85,70.5894060345677,73.94611424308803,70.50600856022913,426000
86,82.00695735794741,66.72395141593768,76.78009812011196,431000
87,52.95548401861623,44.86772278587761,45.01765040711683,436000
88,42.4049421776639,42.63112878751498,42.17036276010381,441000
89,45.17834888158485,43.62325191011848,46.67715167486086,446000
90,43.36490318365706,43.1170949897321,45.21077405032973,451000
91,51.92547767149539,59.96265046828809,61.553561700973695,456000
92,61.8828574598269,58.28436712055788,60.40265736705607,461000
93,68.85208189667156,68.57570315530693,66.72117199064233,466000
94,66.99886255182145,63.202419972515884,63.13382423147197,471000
95,74.58904405806521,77.88807025287583,71.98561917289845,476000
96,80.3071515242566,80.29376587308691,81.64018273502359,481000
97,113.30294010038237,114.41371899839717,90.52621834200231,486000
98,110.46327263239617,110.88405055418623,112.72310159458519,491000
99,89.53947893703676,79.39380015042775,84.98531629554405,496000
100,99.72246468708848,103.8578566492941,104.43851037691353,501000
101,79.778021211199,80.25978299709485,79.82186239237865,506000
102,100.79170702886174,107.67540200928615,103.11657774464373,511000
103,135.3636511849311,131.63069252130398,127.0718356828416,516000
104,109.78866994189053,120.9558959066033,109.62932808203541,521000
105,81.00223904608048,76.80987831648494,76.97093725827207,526000
106,77.42710488587514,77.77425960134273,79.10011714539934,531000
107,61.422197721108745,62.65765667664778,65.81416002017856,536000
108,83.26378904274279,82.87310387934791,93.39637963854291,541000
109,78.09303283383717,75.72722754537021,82.99654040725245,546000
110,66.38230530351791,64.94541127701653,65.11866762540551,551000
111,73.35955856941203,75.36686492059162,75.04959687906558,556000
112,84.43294655446724,80.6389099055629,84.32407196344755,561000
113,154.22661386737545,157.95743454704396,151.6150865490792,566000
114,75.99040851320576,211.76774420460248,127.07579606060779,571000
115,155.96408531036457,161.26744916390962,160.0867416524002,576000
116,150.93275196019937,143.90792301888635,147.14446544299636,581000
