,timestep,mean_reward,reward_stdev
111,560560,4422.865762349001,40.19114389518264
112,565565,4507.95899509459,35.37131896596845
113,570570,4667.615236467549,36.21618367116538
114,575575,4628.052699690323,50.55409641765325
115,580580,4629.363310721097,54.90654903943161
116,585585,4719.830394362651,52.36718277860864
117,590590,4629.453449451308,38.53180070416924
118,595595,4684.123644709362,28.765470457030702
119,600600,4774.7825292374355,51.55664327138178
120,605605,4715.287555365938,65.36983296129739
121,610610,4804.504141170918,37.8696286563828
122,615615,4832.119970480302,44.738809018759206
123,620620,4848.855828386589,42.02465677427607
124,625625,4852.324471674574,35.437804492937445
125,630630,4759.6501486675625,36.26174104384243
126,635635,4745.047367563935,52.42700029010681
127,640640,4851.453210470237,70.87886238514987
128,645645,4712.014614873755,60.987156982750435
129,650650,4717.301778119532,47.792778780741386
130,655655,4802.400475879787,53.02621735382638
131,660660,4763.257980797879,50.1371955483508
132,665665,4712.73849211704,54.660676776017674
133,670670,4860.4220666359915,66.93421599036513
134,675675,4741.962467014564,58.067653291456004
135,680680,4787.4047935699655,42.29614434921042
136,685685,4738.289592033334,84.71437922650945
137,690690,4814.315583772483,34.31613958204205
138,695695,4795.3973020191825,62.62605805998042
139,700700,4685.071565972346,84.19011138601327
140,705705,4786.96521758694,63.5455527380195
141,710710,4741.157379404562,45.853308311880454
142,715715,4768.163973618012,71.15040820990842
143,720720,4731.395981461927,86.62127778375765
144,725725,4814.082516518932,89.32649445212208
145,730730,4772.325624226751,36.182202172006775
146,735735,4673.06986263121,54.43186245686561
147,740740,4597.976463207745,83.12224369404542
148,745745,4721.010077874482,62.39581450876112
149,750750,4821.071153450931,71.56586083618825
150,755755,4803.063215871137,48.947291658811466
151,760760,4849.575437949149,59.973174175622034
152,765765,4771.076528805226,61.29672229724622
153,770770,4635.043662122688,55.31207274874957
154,775775,4723.0386037033,68.08478466075948
155,780780,4611.661043797895,76.89043502037555
156,785785,4577.999364300069,78.78993548682999
157,790790,4727.967789086206,35.82101196457347
158,795795,4599.245757713199,54.14719591637322
159,800800,4726.607258044188,62.26976929466557
160,805805,4603.900899011971,55.16128863768856
161,810810,4721.505609339904,49.698490227001884
162,815815,4628.150376969522,49.797863805429394
163,820820,4732.430878075879,52.731979147264674
164,825825,4825.715921302438,99.75786698294205
165,830830,4751.194613612147,62.969001152606545
166,835835,4790.229714351983,48.55215244322379
167,840840,4726.6823876411245,46.12432392603762
168,845845,4770.6634050081875,78.33276688021252
169,850850,4727.898310410976,59.9942081079548
170,855855,4733.0536396068655,55.60235214001849
171,860860,4664.181578714339,40.017215434736784
172,865865,4735.051496035787,47.06994508604042
173,870870,4651.228907385628,50.60468657768814
174,875875,4803.9572574624935,57.86518756053735
175,880880,4764.4340418002885,44.16186220987835
176,885885,4714.332448974613,65.71904897626811
177,890890,4721.541689630116,58.84402388317579
178,895895,4734.110603531033,52.664838958713524
179,900900,4848.238831445853,48.409496174951926
180,905905,4813.5848667335495,45.460460383614794
181,910910,4802.292880851299,65.65086702142958
182,915915,4817.721907924761,66.36203048539014
183,920920,4808.807164384644,66.74238875877971
184,925925,4792.631290098876,53.13710782014265
185,930930,4853.894683055039,44.175870737028944
186,935935,4866.855737334171,44.409883703727864
187,940940,4766.625396713196,49.05207538615344
188,945945,4804.270134846249,49.50405777609881
189,950950,4826.001687251494,43.3061356713656
190,955955,4808.357102437031,69.38074680588561
191,960960,4764.77325835247,51.57670024855511
192,965965,4737.9611232240795,68.81286914638622
193,970970,4781.218287665031,54.62659216978676
194,975975,4795.4616114237015,46.338926482768386
195,980980,4785.4947024133335,37.634241590846
196,985985,4814.644960824042,76.45438973219402
197,990990,4786.703167663707,62.13399217722101
198,995995,4885.036110959044,35.39438411894404
199,1001000,4788.450074250703,41.59932704811285
200,1001000,4811.055968386847,60.848705820292615
