,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
51,-5.6603151742468345,-5.623571696820735,-5.6422532926291495,-5.700215440610579,-5.569952211614464,-5.674035842560617,52000
52,-3.65804939225245,-3.634057967468771,-3.67702052526327,-3.6781802097385814,-3.630286512695519,-3.602010195404411,53000
53,-3.7002652840665613,-3.436401073079983,-3.480665800646036,-3.5708884851470035,-3.443404646481534,-3.591497049065846,54000
54,-3.5045651853304562,-3.6452620923315138,-3.5373943546903774,-3.661690430860282,-3.5419533451705876,-3.712397577624156,55000
55,-3.4844195389769537,-3.5605297472476307,-3.7132397644667945,-3.6866329473637007,-3.463680402249028,-3.7111682007510804,56000
56,-3.721195058788851,-3.649607765791128,-3.6457747829921274,-3.6715210470115043,-3.6191072071207424,-3.614623064013119,57000
57,-3.4525675458330927,-3.5621061403767573,-3.566126762438585,-3.5760156942845525,-3.411987612662151,-3.5495206453232395,58000
58,-3.633102460087315,-3.757028756969513,-3.595050619593466,-3.7409095321317434,-3.727541108323998,-3.590589684682345,59000
59,-3.636375813031864,-3.6434250498711984,-3.6313861642840353,-3.6490863208207687,-3.67963551292903,-3.737461759665516,60000
60,-3.5709009842705592,-3.7222022782285924,-3.47422298499949,-3.718673202260855,-3.7918000257785573,-3.551358113158373,61000
61,-3.7335497186319166,-3.5570197472454783,-3.6913884173946743,-3.8132050169439964,-3.600807985411965,-3.8197337510378135,62000
62,-3.405504986957671,-3.586128932711196,-3.454589418894087,-3.5166056956114424,-3.636504866055586,-3.5632040460345067,63000
63,-3.6142257942140503,-3.576192053497455,-3.5069421930864824,-3.597368009024269,-3.3932761096692916,-3.735108347924233,64000
64,-3.6815808848815044,-3.6133383613479477,-3.7149104351245406,-3.6430207894088147,-3.6067162039368794,-3.7657372831590354,65000
65,-3.805123381187598,-3.5448695405178183,-3.6281948618198623,-3.466775599789785,-3.569463616932233,-3.6768970967082213,66000
66,-3.639665781765852,-3.4172009145113282,-3.7906601033656173,-3.5110366148888783,-3.448450659428244,-3.4916836951400105,67000
67,-3.5976625922729104,-3.661850895508465,-3.635223994788139,-3.730278257865761,-3.6653978728671843,-3.6383659158091906,68000
68,-3.59141705667132,-3.637597602368518,-3.721504456922638,-3.5908176298817613,-3.6077874008074353,-3.6628852115183914,69000
69,-3.845500314755002,-3.837146272785568,-4.072138714959337,-3.777780549465499,-3.862130541458966,-3.9408814672631296,70000
70,-3.6928632551885237,-3.7186634768832185,-3.56156547158289,-3.658185759909049,-3.5795280990723573,-3.4976346146573727,71000
71,-3.579490225653374,-3.5760426146222706,-3.431631939495068,-3.5278130563428425,-3.4413411281805573,-3.5466554711619516,72000
72,-4.078425338451022,-4.0102070656837485,-3.8340353107842304,-3.846450756508771,-4.092142739141839,-3.846861212642506,73000
73,-3.5030817810788504,-3.5041904700335493,-3.612558704913699,-3.704281241785851,-3.5362733896073273,-3.483199758888305,74000
74,-3.955948562241291,-3.8845197839739747,-4.066015929148363,-4.03079282699628,-4.115468268675977,-3.948114582882109,75000
75,-3.9186169780744677,-3.90614617278427,-3.9464935854620133,-3.767892959411064,-4.023305477050226,-3.987522520072667,76000
76,-3.496372128387768,-3.4744501629439855,-3.7151762756893696,-3.4924964663347566,-3.666444862260306,-3.685441823252174,77000
77,-3.6372147574805878,-3.7399264998893154,-3.6659506523918246,-3.5856722647870347,-3.503961108033292,-3.620859866193161,78000
78,-3.6840542527952014,-3.602195158846958,-3.515056204659431,-3.6120417264502738,-3.479556104469385,-3.59486360953401,79000
79,-3.488887649241203,-3.556177995520768,-3.5294613555620566,-3.571613188364493,-3.7929778270049477,-3.7077440750212896,80000
80,-3.441244027034763,-3.6302405178214716,-3.684930515248655,-3.6159002436246492,-3.6606386649037717,-3.557025534138665,81000
81,-3.7252188193008875,-3.731026173842375,-3.744149784451232,-3.84711290984501,-3.7407014231944684,-3.690988535384138,82000
82,-3.675016540893746,-3.7650111111744096,-3.763251332382726,-3.724434111692646,-3.6618005976797265,-3.6254351959288806,83000
83,-3.773002013576275,-3.6531241972542787,-3.7206764947308812,-3.6621618859982483,-3.745459176330101,-3.6688789196597638,84000
84,-3.7035611883182487,-3.7589583253072183,-3.808388489817496,-3.7110287251066545,-3.6690286439178355,-3.7016065242856033,85000
85,-3.4269172864272814,-3.6230143832549233,-3.630712785192423,-3.5168523322465033,-3.7274318750585644,-3.5592057266300277,86000
86,-3.768490652394089,-3.557391723553769,-3.593149756476616,-3.6284947034055177,-3.5132339737299407,-3.5131524211034195,87000
87,-3.710549158066317,-3.609926068499602,-3.725438070370137,-3.5334826772288324,-3.5172399026496413,-3.4953768652115675,88000
88,-3.467456136659343,-3.5368744875556155,-3.6532762447140446,-3.4950264632237475,-3.417262144282523,-3.5551235312837104,89000
89,-3.4926676904319276,-3.616183106174991,-3.5989324269738345,-3.5499707564769496,-3.552886496580266,-3.493078720721293,90000
90,-3.994345502299205,-3.9350734063561825,-3.94109095215689,-4.038214455417781,-3.922786762763085,-3.906220840054454,91000
91,-4.044073920666303,-3.9485513038307944,-3.989325423806638,-3.9364813282878615,-4.030063340865625,-3.9072343106333536,92000
92,-4.023570803316746,-3.9970067730511682,-3.9506969224879285,-3.9617782120255134,-4.012934157570167,-3.904831324172945,93000
93,-3.8147371494802496,-3.7028086296597458,-3.8611752600915077,-3.9438689893225938,-3.8915121563221744,-3.80013856416995,94000
94,-3.6654956504034253,-3.6791217136956966,-3.7018211339160194,-3.6087170030729627,-3.698832909601604,-3.579324384663078,95000
95,-3.5875800167125194,-3.653227595867774,-3.7711608892539408,-3.6567408076671395,-3.5566631468485106,-3.6880914570530736,96000
96,-3.9566674785402256,-3.979116766569213,-3.9344200266265177,-3.9697054288192595,-4.0754623778067876,-4.020282346649398,97000
97,-3.9128987842428407,-4.002899118146511,-3.9580570237264547,-4.031773304741114,-4.036192316510314,-4.006186309587898,98000
98,-3.98749312797756,-4.037955966378405,-3.988235366357939,-3.9263980414950126,-3.954885757058559,-3.9031170782330697,99000
99,-3.9572251517262274,-3.9932640431912594,-3.9807161662623134,-3.9475000450271356,-3.873460940778095,-3.9276119048012683,100000
100,-3.962022239094952,-3.9697737107889948,-4.006124570523982,-3.8639317392077577,-4.065685714605031,-3.921582234525398,101000
101,-4.604327558905102,-4.502798814471952,-4.558333930462915,-4.473877772961401,-4.523809426295466,-4.448226181045414,102000
102,-4.517701979521944,-4.602322482362358,-4.592703176160514,-4.4836423434630595,-4.516229756073573,-4.523898124735937,103000
103,-4.460601409111381,-4.442715345741595,-4.411987770881649,-4.5519410334959325,-4.499778340639944,-4.496525651990341,104000
104,-4.5379901972129,-4.524196779355315,-4.532001320734979,-4.487940176603468,-4.4796883693527905,-4.5444515691168,105000
105,-4.488577273634019,-4.546019802177686,-4.4496964047545635,-4.583108528911669,-4.446840311671416,-4.4740254431523105,106000
106,-4.567536631109489,-4.560423218197588,-4.445024503270567,-4.537264334031874,-4.52861260708423,-4.531317068342209,107000
107,-4.386121839191359,-4.480814097516491,-4.5372709632474,-4.385151789035187,-4.4489219189471365,-4.516834935190964,108000
108,-4.420571854442862,-4.551615718709454,-4.536145104917083,-4.480886846077015,-4.464007775155704,-4.450862089630737,109000
109,-4.524231219001549,-4.4816042304899195,-4.596884755029102,-4.478793049998985,-4.508427358158435,-4.6129527968860415,110000
110,-4.38117165238735,-4.44420737178052,-4.5336874953862925,-4.499529206467871,-4.555208963859972,-4.5388518579289245,111000
111,-4.635196271817506,-4.612924251225056,-4.4972546732156635,-4.50697697648882,-4.486490215118513,-4.483816894485306,112000
112,-4.499036924393308,-4.598196642143031,-4.598285564148736,-4.588496801512528,-4.4668282773540025,-4.52253638798513,113000
113,-4.56360389829544,-4.509920206739073,-4.400691999500729,-4.472211272518429,-4.46123313911067,-4.422359883062936,114000
114,-3.985377504348027,-3.9862229582728066,-3.984030320546271,-3.859412820417056,-4.00291385467829,-3.953258590637369,115000
115,-3.9514023005926218,-3.9570540201787576,-4.052077708218416,-4.003457832758939,-4.022795117224594,-4.043799397821678,116000
116,-3.450537709683739,-3.5982571978438074,-3.340630690530019,-3.4502800733408305,-3.3732214329784176,-3.5180069451541494,117000
117,-3.9688908801616893,-4.053747337866095,-3.918500172576949,-3.982546857924261,-3.9527820335515997,-4.032124005983357,118000
118,-3.969082098275188,-4.048614347988143,-3.948317403651563,-3.9909024277472254,-3.873611188391993,-4.000625724951389,119000
119,-3.9435848476682365,-4.040643574760093,-4.043210221442512,-3.834722927287031,-3.9058565824191547,-3.8645386468432044,120000
120,-3.893055265199227,-3.904344595893754,-4.041109789788096,-4.010229209725576,-3.9263560717445287,-3.9008879319554586,121000
121,-3.4932770285253127,-3.5802142368612264,-3.4822654602331022,-3.669684065550654,-3.5112360275487786,-3.6157379449186795,122000
122,-3.7405814685516754,-3.4986855255966285,-3.7009921655898577,-3.5073051438598366,-3.5633822216321587,-3.5562155566472216,123000
123,-3.5508215776988994,-3.5652730756980686,-3.468070887725996,-3.5340927493276437,-3.768375874897469,-3.4903620517873906,124000
124,-3.691101925552375,-3.7833773002114297,-3.5773989211663375,-3.848663466538537,-3.6594309390153468,-3.5424860722357883,125000
125,-3.8880068025725247,-3.8615579966258284,-3.9584156152051193,-4.002274407063343,-4.009095443255917,-3.972992872154764,126000
126,-4.069994246569688,-4.086980797254155,-3.9406147929468,-3.9538647542852567,-3.8965328165812787,-3.9707487718824934,127000
127,-3.880701096742555,-3.9972984568755088,-3.9936172726481383,-3.9680342301310167,-3.9057914748102585,-4.0506007256160075,128000
128,-3.889966403156965,-3.953936516176946,-3.971949226418954,-3.943698718800701,-4.085859068936033,-4.062254503347007,129000
129,-3.9812827642436206,-3.955726731405539,-3.992943601849798,-3.9614681416314994,-3.9966793849603546,-3.96519774564727,130000
130,-3.9055633658063162,-4.047457069684463,-3.8940033390105646,-3.9852461982865033,-4.04365432803776,-3.9914991077907906,131000
131,-3.998459727039142,-3.9486239193040333,-3.953163319134567,-3.9184988963520766,-4.00362557116333,-3.9871645744144297,132000
132,-3.9608516559408615,-3.9484750474557146,-4.01790140020817,-3.981560781061838,-4.018344924002436,-4.0452633611953726,133000
133,-3.9007611818990044,-4.016450093716066,-3.9158958231014793,-4.053783495575683,-3.898474110709448,-3.9187562282725947,134000
134,-3.9346278145499554,-3.998549784722555,-3.9809453524152456,-3.927516408156791,-3.9273130809763357,-3.9398055525659603,135000
135,-4.057245760324819,-3.9949308381135262,-3.9937769659525406,-3.958949388532364,-3.850721479234044,-3.953678663838902,136000
136,-3.994508175597298,-4.010299316774664,-3.9970804670613713,-4.044641497975293,-3.9629058369911667,-3.967669062633095,137000
137,-3.9888712454840674,-3.9556937122266502,-3.9676990327545996,-4.082251518177788,-3.9084333148962944,-4.0291160340845185,138000
138,-4.045109576317338,-3.974257646814279,-3.906417619105482,-3.9754375855632142,-3.968246071865231,-3.967526787227772,139000
139,-4.000719565336504,-3.934009795118503,-3.9209941683418092,-3.99152499757827,-3.98391265465414,-3.8825564533636214,140000
140,-3.911405590453371,-3.8800920748413805,-3.934949670731995,-3.885638216925871,-3.868759485511756,-3.943306342457613,141000
141,-3.9081261419063362,-4.0608151526339515,-4.0542977217029215,-3.9742234386737927,-3.9860346734446486,-3.920767008512713,142000
142,-4.000965262792446,-4.0289096817531,-3.9685904918649557,-4.0677383175013215,-4.1018073776679325,-4.028566216885957,143000
143,-4.020619373007564,-4.0202670435061965,-4.0467855279776765,-3.9978753513668197,-3.847208043744253,-4.056439333191511,144000
144,-4.016609846664469,-4.061561560063911,-3.9266607821764437,-3.998872605828855,-4.023838216142572,-4.0184226054507635,145000
145,-4.433475464362831,-4.3494127375774365,-4.418710575009095,-4.266097629723971,-4.263926661786331,-4.34441611827779,146000
146,-4.208657420021201,-4.057953223136088,-4.185507393492448,-4.087860695207901,-3.956740185238587,-3.8973810282923846,147000
147,-4.434737964593232,-4.393601040218762,-4.450315110397927,-4.275670525440402,-4.382660274319307,-4.433134766301536,148000
148,-4.383799560315321,-4.391023719343748,-4.422671408891791,-4.332237283627832,-4.497218534028611,-4.377957005832012,149000
149,-4.015928272645901,-4.035204367579476,-4.064446845240176,-3.9810605711190643,-4.002960211958835,-3.996203003279658,150000
150,-4.384868451479418,-4.21298182504636,-4.211338850137848,-4.3569836272238645,-4.3612820289252,-4.4717956366192935,151000
151,-4.327737868087824,-4.401929550467103,-4.385841825763104,-4.4045594625466995,-4.317406733129149,-4.2755265658031805,152000
152,-4.195512142416094,-4.191116261577721,-4.221696741278364,-4.246090307688185,-4.233486368432809,-4.1589685615439675,153000
153,-4.401037736496698,-4.4068017343825625,-4.2105336133514015,-4.419004953269608,-4.165132295807868,-4.095235367128524,154000
154,-4.439312429673624,-4.292107566926156,-4.277937712949842,-4.377033681888386,-4.473998998730805,-4.398282867073511,155000
155,-4.345049624188192,-4.406658039852703,-4.435757552183063,-4.475691180402506,-4.438279082825699,-4.3365799652321995,156000
156,-3.9519468599546093,-4.05217020584745,-4.074687866091047,-4.14262222527075,-4.111933437660377,-4.085987070085161,157000
157,-4.2840222753765,-4.484025060391994,-4.267014465699331,-4.315890911002995,-4.1783765801508235,-4.243625334240001,158000
158,-4.3340769269915755,-4.434145319654102,-4.352337561842862,-4.384692467086031,-4.31368844682592,-4.380266437735105,159000
159,-4.238872531571683,-4.302777874177897,-4.441738595385648,-4.4602346244877475,-4.311284622081321,-4.389891570964949,160000
160,-4.076944413114594,-3.9727612078770207,-3.957810996648607,-4.084056917842024,-4.075680698442844,-3.935675881751956,161000
161,-4.370432669336675,-4.339391071863853,-4.390486760955488,-4.357731652594873,-4.4260263096222285,-4.3216400932131105,162000
162,-4.4290398318701385,-4.255868921602558,-4.364900180176562,-4.3023981576841805,-4.393058478266243,-4.39199164666194,163000
163,-3.9699592850658787,-4.053108242989915,-3.9986659082147984,-4.052195412672822,-4.09556423860886,-3.9475474902639416,164000
164,-4.209907505040065,-4.162245180327737,-4.335410763027785,-4.290787396303124,-3.9812256382813285,-4.144077247617186,165000
165,-4.714535003240038,-4.50346095482731,-4.631298470052693,-4.699182215877714,-4.626970275322735,-4.614000466506697,166000
166,-4.44010654571833,-4.742456402837203,-4.5809582414234065,-4.750795026082791,-4.775420399534765,-4.642592694820232,167000
167,-4.598838201202891,-4.452959288345782,-4.463079405751606,-4.629605695433376,-4.365468150341405,-4.583611378431886,168000
168,-4.74675045804664,-4.439140300607051,-4.500014442387779,-4.680688312108534,-4.439365233349779,-4.738017971609202,169000
169,-4.540241593878208,-4.635463221920279,-4.714551818187627,-4.685864979402439,-4.798492657961746,-4.626484530893373,170000
170,-4.499912640266874,-4.432159953830183,-4.69450294901291,-4.546345091432864,-4.6207599339005965,-4.695944425473781,171000
171,-4.7740949312163785,-4.6612266092311465,-4.603186104984333,-5.186485699315195,-4.561156273699714,-4.955266760899304,172000
172,-4.714073726577589,-4.452981311787961,-4.7353331828671275,-4.7615403515374295,-4.383823616759523,-4.7578363334460905,173000
173,-4.535360620329037,-4.426715495888813,-4.839003290068038,-4.4056583301294845,-4.7173848507770435,-4.647166767370011,174000
174,-4.760013351849898,-4.6196867725442035,-4.59789918511578,-4.723954593314046,-4.6162840731547865,-4.680990618023552,175000
175,-4.426799819327596,-4.610185494238233,-4.5764041238687065,-4.575131035909867,-4.531024471798375,-4.610811061742261,176000
176,-4.5473146716452115,-4.6532899538827905,-4.630807526119722,-4.451360640414588,-4.615257882736346,-4.536871823766745,177000
177,-4.485718890540481,-4.719417942917946,-4.447414600985272,-4.816474949250544,-4.634578379291889,-4.703626345909198,178000
178,-4.7574700439155535,-4.479396729314127,-4.7158239698243865,-4.477061776836396,-4.719769918420969,-4.5926998935386125,179000
179,-4.584827736136566,-4.691113314091416,-4.780115250372754,-4.5337527964466835,-4.78697284791876,-4.7386749651126046,180000
180,-4.723208417516923,-4.456783923772878,-4.475646225340956,-4.595806667880564,-4.526998186620224,-4.6818142022900515,181000
181,-4.589021313885597,-4.505870628213672,-4.475426410650804,-4.728541166780768,-4.656600934738875,-4.649105402631057,182000
182,-4.468537239588965,-4.6778955413963965,-4.412194507589493,-4.529746372589376,-4.493171821961896,-4.600904493294805,183000
183,-4.573513923937705,-4.591323568777921,-4.623614532090905,-4.487110363267956,-4.580432040615928,-4.473778817128213,184000
184,-4.611107943340177,-4.499809966404826,-4.738741300737996,-4.757666082380268,-4.507136887034491,-4.453551612980173,185000
185,-4.568321934264906,-4.47767147656492,-4.714953052332819,-4.749465832459869,-4.575031535465312,-4.513074430141407,186000
186,-4.724257194028639,-4.695248371790832,-4.710005178500023,-4.61884491426079,-4.683856860394991,-4.82256299475175,187000
187,-4.401726824510193,-4.55549900353317,-4.473379194001988,-4.561623193459517,-4.636227874581289,-4.433610082019331,188000
188,-4.715844578022722,-4.639308211673019,-4.7258898999881325,-4.622746532962314,-4.521097839559846,-4.672148939975605,189000
189,-4.669216687123551,-4.4718713278429565,-4.481811539242148,-4.6649079518401635,-4.788661318132134,-4.669906717208049,190000
190,-4.456906905183102,-4.722161141388689,-4.5478210926939795,-4.472727988876547,-4.762577324124858,-4.684456955501765,191000
191,-4.146652560031021,-4.192237095988301,-4.287746796152963,-4.149211706522013,-4.774963156188845,-4.29749793908091,192000
192,-4.223829111044661,-4.371796293151526,-4.392264757569932,-4.171102086408134,-4.288916842299486,-4.288650991958839,193000
193,-4.160460037874768,-4.393720179804286,-4.413985160228548,-4.3925090925823245,-4.168659608315609,-4.343087834835683,194000
194,-4.090321921378247,-4.66895044452613,-4.6410889615505235,-4.741287303109404,-4.698718167113348,-4.732082801838539,195000
195,-4.208372988068359,-4.402095273713769,-4.142009246994989,-4.28436002590424,-4.354781744339344,-4.390358090511057,196000
196,-4.594807881920097,-4.70939558226955,-4.674792091069117,-4.349061308503685,-4.463108942800334,-4.75814957085005,197000
197,-4.779739449470204,-4.367736367554799,-4.784786493426919,-4.783104509278477,-4.226825134720556,-3.9136670759173118,198000
198,-4.664273056240966,-4.360172352097502,-4.451606860841291,-4.7210670318832175,-4.729884280292699,-4.42000632362532,199000
199,-4.159668322253409,-4.475207225687366,-4.266100165038883,-4.301782102412671,-4.722680589855649,-4.382378387306306,200000
200,-4.411333233991279,-4.37641590812721,-4.346736023686641,-4.429671482879919,-4.4186959969413175,-4.264251989852511,201000
201,-4.205932552271162,-4.453703067132102,-4.488284228222131,-4.357425486460235,-4.043256490501505,-4.152801573639793,202000
202,-4.19470379905454,-4.1874406136792945,-4.307317196841433,-4.172303602005871,-4.402634689386678,-4.352053283282635,203000
203,-4.166237607707277,-4.399281275414952,-4.3366747602286155,-4.75276240120334,-4.318104887498673,-4.152266557029258,204000
204,-4.44673670332094,-4.61334152566808,-4.619750531875592,-4.145579823709935,-4.453783703360571,-4.767633580533515,205000
205,-4.373989725643141,-4.57387432851434,-4.553336653466484,-4.702271294067269,-4.388260511503496,-4.489439611531059,206000
206,-4.665050325384707,-4.532233270064643,-4.602926495885513,-4.46654033370646,-4.59143474612053,-4.57879955260098,207000
207,-4.524244207385774,-4.575248353685133,-4.573977611177104,-4.513111536029244,-4.591656907187847,-4.728701391982837,208000
208,-4.51186122168974,-4.639275236718049,-4.585347494551367,-4.655878273757101,-4.554193813718786,-4.676403719530075,209000
209,-4.579138438317298,-4.580795115671857,-4.6787818101728424,-4.339758595463051,-4.587521798043379,-4.334094674810919,210000
210,-4.49552765369432,-4.664776646029758,-4.579847843397106,-4.556354075427692,-4.441185194804967,-4.346376128108769,211000
211,-4.382895634953986,-4.258785333317888,-4.223912966693735,-4.381474849958861,-4.340433866750641,-4.37240926933354,212000
212,-4.435031668546681,-4.315880589447678,-4.436101885650611,-4.372900205200354,-4.348296684490392,-4.308952459696894,213000
213,-4.368924204339796,-4.208820144692833,-4.121327219379258,-4.442827762965226,-4.314111042348432,-4.356899286769351,214000
214,-4.191707708717004,-4.3584921254679445,-4.358602237157723,-4.365728543101434,-4.318893906622384,-4.354415812549653,215000
215,-4.171705744882763,-4.144116957995527,-4.331755609376909,-4.404929791535978,-4.784318300659011,-4.22524910424707,216000
216,-4.255540338563956,-4.239917504306912,-4.149552048230345,-4.442369179042966,-4.1065405541844715,-4.184423702633595,217000
217,-4.3160023346065435,-4.093387376064247,-4.194882438842306,-4.37873670128279,-4.238038936915767,-4.278256453346395,218000
218,-4.753066775173759,-4.373439099149799,-4.639648969886805,-4.193536651729833,-4.408407186139247,-4.42675574471895,219000
219,-4.409081005590407,-4.395984926653955,-4.4362853263753035,-4.127937594885568,-4.785491336635791,-4.773300411082957,220000
220,-4.196639821384369,-4.791897969233195,-4.242433189228886,-4.427196910823513,-4.125301764312439,-4.3020021144436935,221000
221,-4.387876421600135,-4.260476485071991,-4.346343183884926,-4.430883746040115,-4.186696030300952,-4.42898847343975,222000
222,-4.367941548553571,-4.1862007111878805,-4.275778871089427,-4.336599450122357,-4.46080473046184,-4.3875470694905125,223000
223,-4.131166995198122,-4.8558273410606425,-4.226506390889732,-4.235501568330576,-4.452160802333275,-4.390541972760811,224000
224,-4.473463963870763,-4.25278961317863,-4.431949448286342,-4.114737282098344,-4.350896008060234,-4.2236114949998775,225000
225,-4.423138351353436,-5.011679903122296,-4.229749378596393,-4.391331853842815,-4.217573755386944,-4.133088173504146,226000
226,-4.273572503584918,-4.543003223165296,-4.445781824956131,-4.286215636042451,-4.438777247460584,-4.503804257610352,227000
227,-4.39983790545015,-4.365926103382877,-4.460844552988809,-5.0103573859532755,-4.454611064629158,-4.371072415067209,228000
228,-4.2826769847788775,-4.348536428289939,-4.201050204912666,-5.023334638507284,-4.409219216458867,-4.213154773353432,229000
229,-4.262438402413927,-4.4305385218835704,-4.33232482714212,-4.304831809813241,-4.436487284310953,-4.308167382144442,230000
