,reward_0,reward_1,reward_2,timestep
0,-0.6406777061897936,13.128350718888916,0.12748413863266486,0
1,0.33093839162114497,-5.156319652217908,3.4906351734181227,1000
2,7.6967390445328325,-2.495606509748887,-0.9545752755655532,2000
3,5.796674750644932,-0.6430741285136486,-0.14640404127068696,3000
4,-4.21948538477821,16.847907229755755,0.5408254411076518,4000
5,1.4057300819133816,-1.6321531637315125,-7.226838000941182,5000
6,2.7832121189725023,27.65316848947224,-8.078170248903751,6000
7,4.3583219617577,5.18867317892399,-4.22831024833339,7000
8,8.050589225720588,2.6146985889225327,1.276604452660003,8000
9,10.367858844253972,-2.3691197072928647,-3.478290986029312,9000
10,-4.244952470515105,-0.9858062227159146,-3.5870299952447917,10000
11,-6.093851731990224,-0.48260372190969525,-2.0394761323818766,11000
12,-4.971454766232239,7.757033648273899,-4.988703859921523,12000
13,-1.859217756008906,-2.54047856552588,3.140113455764471,13000
14,-3.705555265753452,0.05669347149397752,-5.771319696562815,14000
15,7.380760982282688,-0.9534288139836361,5.3888805531171124,15000
16,5.102804415999565,3.6851393769765095,-0.6818634964372186,16000
17,-0.41883276281580234,-4.254164575808725,-1.037362998575515,17000
18,-5.347369200935165,-0.44654630332046125,2.444893260719096,18000
19,-6.3204483018960085,7.5135668625938905,0.44101160659273886,19000
20,5.007665447750115,-0.18244913199731094,3.058498204160813,20000
21,6.512051547629159,4.913573482241973,2.5066425005076316,21000
22,3.336128615785076,1.7435605308613407,-3.358158681401788,22000
23,4.4928030908459675,-1.5952447081606727,3.2260742350434253,23000
24,0.3968190337115287,-0.5575995040109357,-1.1790918938837267,24000
25,-1.5854387165220647,8.899149329086786,2.192169800824389,25000
26,-2.3836694094456856,-3.9058837158145727,2.5377611647487424,26000
27,-2.111781199557696,9.308464302579516,-6.12186261709925,27000
28,-3.3495902377913906,28.814696336635127,5.216113364854096,28000
29,-2.8813248663617266,-8.426088210732374,-1.0424875770529367,29000
30,-7.150289730139812,-2.779283454325647,1.5779631894706245,30000
31,3.614345179549057,12.150674471186822,4.344163081044374,31000
32,-2.607751765172187,5.123028803181494,-6.442404385511746,32000
33,-2.506777231667896,0.0717483700710459,3.3661745362587907,33000
34,-1.9547244764326317,-6.189856876588119,-8.852910634907683,34000
35,-4.6553471282291765,-1.1701099647946105,3.0221939245836826,35000
36,-3.0350502236865182,4.858459457128882,0.317863807433153,36000
37,-3.141320171858901,-0.06027168212697054,-5.5668764521071985,37000
38,-3.449196528275152,-0.44420845858799507,9.295738394020768,38000
39,-6.624536918604783,-1.9833231912105407,6.07845597676753,39000
40,-5.731720229594723,-3.940790576333352,-1.489435989272341,40000
41,0.687963819572867,-0.32585775955949536,-1.6945577948384916,41000
42,6.544576666771067,3.307250800544613,2.677295714569507,42000
43,3.463674536859147,4.076140283476036,-0.6103690057717401,43000
44,2.2269232813272373,-1.5118965395731165,-8.681320999102958,44000
45,8.137992649939608,2.402254057000088,-4.840885618482885,45000
46,5.9964686230976145,0.4436341074597781,0.34522223182331246,46000
47,-1.0015496126718348,-0.059736987093819804,-4.327201145379561,47000
48,7.692240708396914,-3.688592702415876,0.6853412315319168,48000
49,1.1608951983501479,4.150549498618009,4.975865212012118,49000
50,1.8304494612400526,-9.345022894161666,12.744966699924285,50000
51,3.030987917213988,0.7997958156472791,-2.384198069492681,51000
52,5.179290180066755,2.498171991428652,-5.828210106526307,52000
53,2.576441917990223,2.003159860996304,3.792317478468899,53000
54,6.704453563111939,1.4242230567990972,1.7014264309514109,54000
55,-0.08063248715848015,-0.9122472876881682,6.973316389742377,55000
56,2.381711921982454,0.3202504239864278,4.261282329939194,56000
57,4.045579499228821,-3.477572132070608,-5.706686445644835,57000
58,0.584606343449576,-0.24413762918185053,-0.5425285398158799,58000
59,19.84815133856385,11.69488543708654,-0.9999979993451713,59000
60,10.036552453130673,-0.8776902165938096,-2.2457034467495243,60000
61,-1.4753386751143407,1.8442041182905333,-0.5625356444213596,61000
62,4.305518276806138,7.194729754990087,1.8246725636864403,62000
63,0.457491747560869,11.954317508146127,-6.225078218873038,63000
64,3.057433402319758,-0.6903808158210332,1.7870324320982913,64000
65,8.86551040947649,-1.5106011121160723,-3.60292316587009,65000
66,3.5105040711550455,6.570241027066013,4.424687804158426,66000
67,-4.391153709496958,-3.151686629300991,2.4329393902958265,67000
68,9.44661690867793,12.40870609108922,-1.2460159796717911,68000
69,-2.174802148548808,0.5813966764921301,13.362023411758171,69000
70,-4.310702458864049,-0.6069919062138915,1.7560952081775358,70000
71,-3.2625561839533543,-2.7528530693421733,0.5978422506295495,71000
72,-1.4828346400982453,-1.0586438900787474,4.454536667190135,72000
73,2.918127980419264,5.017900800948359,-4.8358933958796,73000
74,3.5916306287352975,10.303393959211403,-0.5113656392785539,74000
75,-2.5101503627820216,5.199838827658622,-3.790462518236381,75000
76,2.7957445975187865,5.5755651051589235,-5.166991213935693,76000
77,-3.4741837928048285,-4.5894011259400145,9.953773644521023,77000
78,-4.473377810305905,3.4369484459972854,-1.1597115035954912,78000
79,-1.348185318864581,25.203296359812416,-2.1308916562316176,79000
80,2.352326951239437,-1.6614783723930282,2.2437237080958337,80000
81,-3.4177696509764717,3.4472129951967334,-3.8438564097884558,81000
82,-3.3250378567457664,2.0093947432868147,1.5726121122332866,82000
83,22.81505462987483,5.844599472707493,-0.9384262271902928,83000
84,-1.091534908407953,-0.39097419516972703,-2.445769558415209,84000
85,1.6303142190002253,-3.0009944931366466,-6.029938070922384,85000
86,5.937916818680584,-1.016205936629672,-7.635412242868919,86000
87,3.4003431786220055,0.5915065345752784,0.6401879032240524,87000
88,-7.719151396077286,2.4502879718450927,5.277282635010058,88000
89,-3.114304852949778,-11.134748900230884,-4.35315755444034,89000
90,8.298481653220351,14.374101823671827,4.9237413175808955,90000
91,0.31980613815694037,1.1315712196474017,-1.6647934863728842,91000
92,-0.054665291248539735,-2.3048880301204067,6.35458812240607,92000
93,-2.354202489826349,-1.8973094816115827,1.1438488905628483,93000
94,1.2083959093967556,5.914784312722195,0.5533115370965297,94000
95,7.223823712161394,3.0738525309477884,2.798917826611626,95000
96,2.521803276433485,-3.1735360331642766,18.734605710459835,96000
97,3.1072322418133216,-0.18551069861303876,-1.6359987694615752,97000
98,-0.4761422248198419,1.2954967318602761,-3.72014070016998,98000
99,-11.258932831518605,-6.465600452166482,-3.447866439073648,99000
100,-4.2249836801967255,5.125412125817113,6.008197284297576,100000
101,1.6849046642265524,-0.3154137098092267,-2.550537591552127,101000
102,21.049748750461898,-0.230704896451924,-1.7261549029863161,102000
103,1.0973704043505892,-1.6700416465529953,-2.516670234176989,103000
104,5.501247919771085,-4.386344490997281,3.2246133308103895,104000
105,-1.4711579011824945,5.210398088436375,1.8619904980685358,105000
106,3.03610874258425,-6.1090350531111515,2.0603013542878474,106000
107,3.151681181885026,0.919919102276579,7.576533714490649,107000
108,-2.0068409202765247,9.459991884295567,0.9205744564238243,108000
109,2.575003869208078,3.200714281908644,8.541930734728053,109000
110,1.439018904979228,-3.320524471709319,3.3362146029034623,110000
111,-0.9009963840437821,-0.25834315183551326,4.937349985275771,111000
112,5.585341088263296,5.3287979813174555,0.5283353689681712,112000
113,-2.6810343938105827,2.17172576239336,-1.296679489754204,113000
114,-0.6661429937588853,1.3954832290205843,9.2823045833877,114000
115,4.511243557483933,-0.9605489960950412,4.876334737799793,115000
116,8.536251184764696,4.934564357468392,-7.867146974700367,116000
117,-3.130184497891117,-2.355852327419684,-3.6408584914385567,117000
118,0.23155944773607984,-4.343790193640853,-2.0930883103387807,118000
119,0.10732226749130351,-7.310710070706404,6.599335363460121,119000
120,-1.7514388075626492,-0.7775859899833673,-2.7114479030271785,120000
121,0.1902855231487196,-0.9146715643763395,-4.501052380434178,121000
122,6.5494987852894555,4.669587318629178,0.49737752602493124,122000
123,-1.3875568646056893,6.865245498299599,-0.993168867249438,123000
124,1.9370379669917577,0.10400146900303575,-1.0170278173059515,124000
125,0.3041882037391217,-1.4624579846373222,-3.0419888857378123,125000
126,-1.3676901745771382,1.866496822899979,-1.0032671500578636,126000
127,2.8344395567431886,-4.378935790741712,0.17086643414564828,127000
128,-0.517185893156889,-4.029800634702174,2.2017042871206955,128000
129,7.093380972619618,4.435574887391527,-0.9251225865902883,129000
130,-1.9707683616154283,-2.207109421522577,-4.77776925356787,130000
131,-2.3056198169580138,-1.423394721594761,5.975962172194152,131000
132,-2.134936419521838,0.6564514446407457,0.5324956871203141,132000
133,1.348146224165896,9.09977141341188,-2.8268886042674137,133000
134,27.29375807181376,-2.1041258070336304,-4.816400040382695,134000
135,18.70576884744233,-1.8338173142017549,-5.37391338536773,135000
136,-5.763740855663106,7.350789857738588,-0.8014119594399215,136000
137,6.374114279994116,0.44892134991026356,-1.433137493215347,137000
138,4.28630179133765,1.851042061748681,0.9429260512111342,138000
139,4.703357064845817,14.932312857923892,4.716351346174192,139000
140,1.2260062638735647,12.290666252310713,2.407845142796392,140000
141,7.6331281200916825,3.728756541432751,-4.667409966129088,141000
142,1.6765439059481897,20.90314534631986,0.8456369537253356,142000
143,5.943834836072569,-0.9387331775126107,2.2689104654254435,143000
144,-1.5477052017930468,3.9340282408929155,3.3070018231390255,144000
145,2.41034758206288,3.6014929437570675,-3.6537198714727452,145000
146,2.0325189360759186,-2.4449960690923027,2.151575560795286,146000
147,-4.309783238416556,0.2628700030338447,4.995273432545158,147000
148,1.5638888837137948,8.275238239495708,10.356763922360527,148000
149,0.17655706953443714,2.8435087313795924,3.56386683210726,149000
150,-0.39760820779433986,-2.074207833740093,1.9667599554671171,150000
151,1.2820576251261488,-0.2637581035531429,1.283490900986937,151000
152,-3.6499981013422325,-0.645811022375028,2.866557190449843,152000
153,2.0005268772479474,14.926178259714382,3.0521423938472583,153000
154,-4.018761937035494,-2.786150592088107,-7.602631123597421,154000
155,9.782761445598432,4.068881697302218,-5.854698246230995,155000
156,-7.947646963156446,-2.48302064100547,-4.570403597347417,156000
157,8.912097983676901,-2.3726385066464846,2.8490656254320528,157000
158,6.62523976901174,-4.954232201158077,1.7441169761249162,158000
159,2.4003834350665256,0.7760771890497278,6.966814941879143,159000
160,1.960684202265532,-1.221494138041873,11.278656896804911,160000
161,-4.272749490287935,-4.20766732799103,-0.9081807117599436,161000
162,2.3510310400917067,-11.224671710742456,-3.537859129173605,162000
163,3.41232479100298,1.7827184498891109,-5.433997650167329,163000
164,1.9643529555685717,3.563836525624116,5.454450758235975,164000
165,-3.5403710299970776,4.7418432468754705,7.48548293371445,165000
166,1.5642871827892815,10.04791057862409,-2.0914879039472414,166000
167,-1.8215043869121224,-3.676165920622717,23.391439095176167,167000
168,1.1920854203554638,4.687779682070799,3.201623657094554,168000
169,-1.475599159030449,0.6626909699520654,-0.8826145889768242,169000
